Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
157405058,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
157511778,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
157621669,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
157738162,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
157850190,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
157945097,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158059339,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158169287,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158288568,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158392171,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158501142,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158605329,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158713666,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158823470,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
158939835,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159055119,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159184692,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159265860,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159373186,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159484330,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159597623,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159704588,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159813543,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
159943912,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160051890,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160208100,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160267892,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160377297,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160484100,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160593031,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160714663,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160816335,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
160960221,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
161054613,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
161159826,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
4456124227,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
161269603,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
4456224980,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
4456324971,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
161383093,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
4456424960,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
161487362,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
4456524960,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
161608632,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
4456624964,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
161716571,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
