Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
178570141,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
178670859,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
178770881,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
178870872,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
178970861,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179070855,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179170856,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179270856,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179370882,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179470882,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179570872,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179670861,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179770862,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179870862,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
179970862,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180070885,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180170882,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180270872,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180370872,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180470872,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180570876,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180671146,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
180771125,00000570,false,Rx,0,8,00,02,85,00,09,01,00,00,
180871128,00000570,false,Rx,0,8,00,09,85,00,0D,03,00,00,
180971119,00000570,false,Rx,0,8,00,0F,85,00,0F,04,00,00,
181071104,00000570,false,Rx,0,8,00,16,85,00,12,06,00,00,
181171095,00000570,false,Rx,0,8,00,1D,85,00,15,07,00,00,
181271094,00000570,false,Rx,0,8,00,26,85,00,18,09,00,00,
181371140,00000570,false,Rx,0,8,00,3F,85,00,1A,08,00,00,
181471130,00000570,false,Rx,0,8,00,40,85,00,1A,06,00,00,
181571291,00000570,false,Rx,0,8,00,40,85,00,1A,05,00,00,
181671281,00000570,false,Rx,0,8,00,4D,85,00,1E,05,00,00,
181771282,00000570,false,Rx,0,8,00,60,85,00,27,06,00,00,
181871265,00000570,false,Rx,0,8,00,6C,85,00,2F,09,00,00,
181971256,00000570,false,Rx,0,8,00,74,85,00,35,0B,00,00,
182071312,00000570,false,Rx,0,8,00,7B,85,00,3A,0F,00,00,
182171302,00000570,false,Rx,0,8,00,80,85,00,3F,12,00,00,
182271282,00000570,false,Rx,0,8,00,85,85,00,42,15,00,00,
182371272,00000570,false,Rx,0,8,00,8A,85,00,46,18,00,00,
182471272,00000570,false,Rx,0,8,00,8D,85,00,49,1B,00,00,
182571274,00000570,false,Rx,0,8,00,8F,85,00,4B,1E,00,00,
182671306,00000570,false,Rx,0,8,00,92,85,00,4D,20,00,00,
182771306,00000570,false,Rx,0,8,00,94,85,00,4F,23,00,00,
182871298,00000570,false,Rx,0,8,00,95,85,00,51,25,00,00,
182971339,00000570,false,Rx,0,8,00,8D,85,00,56,27,00,00,
183071280,00000570,false,Rx,0,8,00,48,85,00,39,23,00,00,
183170882,00000570,false,Rx,0,8,00,06,85,00,04,02,00,00,
183270892,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183370908,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183470897,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183570897,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183670888,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183770888,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183870892,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
183970913,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
184070913,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
184170903,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
184271192,00000570,false,Rx,0,8,00,00,85,00,01,00,00,00,
184371131,00000570,false,Rx,0,8,00,03,85,00,0A,02,00,00,
184471120,00000570,false,Rx,0,8,00,09,85,00,0D,03,00,00,
184571120,00000570,false,Rx,0,8,00,10,85,00,10,05,00,00,
184671213,00000570,false,Rx,0,8,00,17,85,00,12,06,00,00,
184771161,00000570,false,Rx,0,8,00,1E,85,00,16,08,00,00,
184871145,00000570,false,Rx,0,8,00,2C,85,00,19,09,00,00,
184971136,00000570,false,Rx,0,8,00,40,85,00,1A,08,00,00,
185071126,00000570,false,Rx,0,8,00,41,85,00,1A,06,00,00,
185171295,00000570,false,Rx,0,8,00,41,85,00,1A,05,00,00,
185271339,00000570,false,Rx,0,8,00,50,85,00,1F,05,00,00,
185371322,00000570,false,Rx,0,8,00,62,85,00,28,07,00,00,
185471318,00000570,false,Rx,0,8,00,6D,85,00,30,09,00,00,
185571318,00000570,false,Rx,0,8,00,75,85,00,36,0C,00,00,
185671302,00000570,false,Rx,0,8,00,7C,85,00,3B,0F,00,00,
185771292,00000570,false,Rx,0,8,00,81,85,00,3F,12,00,00,
185871292,00000570,false,Rx,0,8,00,85,85,00,43,15,00,00,
185971337,00000570,false,Rx,0,8,00,89,85,00,46,18,00,00,
186071328,00000570,false,Rx,0,8,00,8C,85,00,49,1B,00,00,
186171311,00000570,false,Rx,0,8,00,8E,85,00,4B,1E,00,00,
186271313,00000570,false,Rx,0,8,00,91,85,00,4D,21,00,00,
186371303,00000570,false,Rx,0,8,00,93,85,00,4F,23,00,00,
186471349,00000570,false,Rx,0,8,00,93,85,00,51,25,00,00,
186571400,00000570,false,Rx,0,8,00,85,85,00,57,27,00,00,
186670935,00000570,false,Rx,0,8,00,28,85,00,20,10,00,00,
186770923,00000570,false,Rx,0,8,00,02,85,00,02,00,00,00,
186870912,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
186970913,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187070913,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187170917,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187270944,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187370933,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187470924,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187570924,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187670928,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187770928,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
187871199,00000570,false,Rx,0,8,00,00,85,00,06,00,00,00,
187971189,00000570,false,Rx,0,8,00,05,85,00,0B,02,00,00,
188071177,00000570,false,Rx,0,8,00,0C,85,00,0E,04,00,00,
188171169,00000570,false,Rx,0,8,00,13,85,00,11,05,00,00,
188271172,00000570,false,Rx,0,8,00,1A,85,00,14,07,00,00,
188371161,00000570,false,Rx,0,8,00,20,85,00,17,08,00,00,
188471151,00000570,false,Rx,0,8,00,3A,85,00,1A,09,00,00,
188571192,00000570,false,Rx,0,8,00,41,85,00,1A,07,00,00,
188671186,00000570,false,Rx,0,8,00,41,85,00,1A,06,00,00,
188771344,00000570,false,Rx,0,8,00,45,85,00,1B,05,00,00,
188871334,00000570,false,Rx,0,8,00,58,85,00,23,06,00,00,
188971328,00000570,false,Rx,0,8,00,67,85,00,2C,08,00,00,
189071317,00000570,false,Rx,0,8,00,70,85,00,33,0A,00,00,
189171322,00000570,false,Rx,0,8,00,78,85,00,38,0D,00,00,
189271365,00000570,false,Rx,0,8,00,7D,85,00,3D,10,00,00,
189371355,00000570,false,Rx,0,8,00,82,85,00,41,13,00,00,
189471355,00000570,false,Rx,0,8,00,86,85,00,44,17,00,00,
189571335,00000570,false,Rx,0,8,00,8A,85,00,47,1A,00,00,
189671325,00000570,false,Rx,0,8,00,8D,85,00,4A,1D,00,00,
189771326,00000570,false,Rx,0,8,00,8F,85,00,4C,1F,00,00,
189871368,00000570,false,Rx,0,8,00,91,85,00,4E,22,00,00,
189971369,00000570,false,Rx,0,8,00,92,85,00,50,24,00,00,
190071411,00000570,false,Rx,0,8,00,89,85,00,55,27,00,00,
190171343,00000570,false,Rx,0,8,00,51,85,00,37,21,00,00,
190271335,00000570,false,Rx,0,8,00,4B,85,00,25,1A,00,00,
190371333,00000570,false,Rx,0,8,00,4D,85,00,21,14,00,00,
190471379,00000570,false,Rx,0,8,00,4D,85,00,20,10,00,00,
190571380,00000570,false,Rx,0,8,00,4D,85,00,20,0D,00,00,
190671363,00000570,false,Rx,0,8,00,4D,85,00,20,0B,00,00,
190771354,00000570,false,Rx,0,8,00,4D,85,00,20,09,00,00,
190871354,00000570,false,Rx,0,8,00,4D,85,00,20,08,00,00,
190971338,00000570,false,Rx,0,8,00,4D,85,00,20,07,00,00,
