Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22844751,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22950742,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23070712,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23178015,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23281063,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23397951,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23501308,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23614924,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23720846,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23842612,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23945507,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24053070,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24154385,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24272978,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24375845,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24491390,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24637023,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24699536,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24809108,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
24919758,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25040089,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25139685,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25256211,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25356169,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25466397,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25576502,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25682559,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25801807,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
25908993,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
26017040,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
26129097,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
26260720,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
26396560,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
26498781,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
26623127,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
