Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14246166,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
14349409,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
14473037,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
14581243,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
14690087,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
14796598,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
14916743,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15032137,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15138642,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15260605,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15370416,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15499906,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15602494,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15724508,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15825322,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
15935118,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16047119,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16157474,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16263910,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16374861,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16479168,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16618738,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16711106,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16810989,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
16925200,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17027055,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17134957,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17243211,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17371113,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17481547,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17622843,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17697356,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17816916,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
17919332,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18025626,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18138687,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18250444,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18374121,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18467788,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18589346,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18683713,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18799328,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18913823,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
18913825,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19015574,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19014540,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19114543,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19140455,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19232780,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19214560,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19314551,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19368335,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19414551,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19449553,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19514551,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19561235,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19614550,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19664266,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19714550,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19774614,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19814573,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
19883321,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
19914571,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20003080,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20014561,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20125048,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20114560,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20210443,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20214560,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20314564,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20337697,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20428021,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20414587,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20514588,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20544218,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20614587,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20656929,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20714577,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20769582,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20814580,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
20866910,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
20914579,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21001250,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21014578,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21115202,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21114609,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21225195,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21214600,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21314595,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21338863,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21414592,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21454555,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21514592,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21570251,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21614591,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21691111,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21714622,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21825384,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21814624,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
21896059,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
21914613,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22010595,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22014602,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22118922,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22114602,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22226567,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22214612,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22314606,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22372750,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22414628,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22447278,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22514628,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22561658,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22614618,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22668785,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22714619,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22777929,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22814621,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22881487,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
22914619,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
22995650,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23014618,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23123878,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23114643,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23219758,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23214644,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23330375,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23314636,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23414633,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23438861,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23514633,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23546183,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23614633,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23648225,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
23714664,00000570,false,Rx,0,8,00,00,85,00,00,00,00,00,
23756946,00000523,false,Tx,0,8,00,00,00,00,00,00,00,00,
