Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5635263,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
5745167,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
5876095,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
5956255,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6073945,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6189581,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6303082,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6408212,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6508140,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6639850,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6728503,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6845451,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
6949625,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7059698,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7171346,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7277329,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7394539,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7496107,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7606818,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7731240,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7834730,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
7945233,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8059609,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8158304,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8278862,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8395284,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8494172,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8607416,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8716520,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8703102,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
8832647,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8803850,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
8926461,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
8903851,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9003840,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9048583,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
9103840,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9141601,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
9203839,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9266583,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
9303841,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9416917,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
9403844,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9480638,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
9503860,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9612902,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
9603855,000004E4,false,Rx,0,8,00,00,85,00,00,00,00,00,
9715479,000004DE,false,Tx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
