Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4307586450,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307596345,00000130,false,Rx,0,8,05,80,02,7D,00,01,02,88,
4307596580,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307606204,00000130,false,Rx,0,8,08,80,0B,7D,00,01,03,6E,
4307606438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307616209,00000130,false,Rx,0,8,05,80,05,7D,00,01,04,CD,
4307616444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307626202,00000130,false,Rx,0,8,0A,80,EE,7C,00,01,05,A5,
4307626438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307636071,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307636304,00000130,false,Rx,0,8,0A,80,F7,7C,00,01,06,71,
4307636543,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307636782,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307646207,00000130,false,Rx,0,8,10,80,FA,7C,00,01,07,15,
4307646442,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307656201,00000130,false,Rx,0,8,09,80,E7,7C,00,01,08,DE,
4307656436,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307666195,00000130,false,Rx,0,8,02,80,E5,7C,00,01,09,22,
4307666441,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307676200,00000130,false,Rx,0,8,00,80,F5,7C,00,01,0A,51,
4307676436,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307686205,00000130,false,Rx,0,8,04,80,FF,7C,00,01,0B,86,
4307686451,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307696199,00000130,false,Rx,0,8,12,80,0D,7D,00,01,0C,65,
4307696445,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307706204,00000130,false,Rx,0,8,13,80,1A,7D,00,01,0D,C0,
4307706439,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307716230,00000130,false,Rx,0,8,0C,80,09,7D,00,01,0E,52,
4307716465,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307726224,00000130,false,Rx,0,8,0B,80,FA,7C,00,01,0F,71,
4307726460,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307736075,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307736318,00000130,false,Rx,0,8,14,80,06,7D,00,01,00,E3,
4307736342,000005A0,false,Rx,1,8,00,00,00,C0,20,78,93,0C,
4307736558,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307736787,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307746204,00000130,false,Rx,0,8,1D,80,16,7D,00,01,01,9F,
4307746450,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307756198,00000130,false,Rx,0,8,0D,80,20,7D,00,01,02,4F,
4307756433,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307766213,00000130,false,Rx,0,8,09,80,11,7D,00,01,03,7E,
4307766447,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
