Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4307089448,00000130,false,Rx,0,8,03,80,F8,7C,00,01,06,82,
4307089695,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307099432,00000130,false,Rx,0,8,0D,80,07,7D,00,01,07,EC,
4307099679,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307109302,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307109545,00000130,false,Rx,0,8,09,80,12,7D,00,01,08,0F,
4307109785,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307110023,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307119437,00000130,false,Rx,0,8,0A,80,06,7D,00,01,09,AE,
4307119673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307129432,00000130,false,Rx,0,8,10,80,12,7D,00,01,0A,03,
4307129668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307139426,00000130,false,Rx,0,8,0E,80,2D,7D,00,01,0B,F5,
4307139664,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307149422,00000130,false,Rx,0,8,07,80,30,7D,00,01,0C,6F,
4307149669,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307159437,00000130,false,Rx,0,8,07,80,2D,7D,00,01,0D,34,
4307159673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307169442,00000130,false,Rx,0,8,08,80,2D,7D,00,01,0E,4F,
4307169679,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307179583,00000130,false,Rx,0,8,06,80,33,7D,00,01,0F,AB,
4307179818,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307189432,00000130,false,Rx,0,8,05,80,26,7D,00,01,00,C6,
4307189679,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307199437,00000130,false,Rx,0,8,08,80,26,7D,00,01,01,3D,
4307199673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307209297,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307209541,00000130,false,Rx,0,8,09,80,26,7D,00,01,02,47,
4307209780,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307210008,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307219441,00000130,false,Rx,0,8,FD,7F,29,7D,00,01,03,EF,
4307219678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307229438,00000130,false,Rx,0,8,F8,7F,21,7D,00,01,04,FF,
4307229673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307239443,00000130,false,Rx,0,8,0C,80,23,7D,00,01,05,FF,
4307239678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307249437,00000130,false,Rx,0,8,14,80,16,7D,00,01,06,43,
4307249673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307259452,00000130,false,Rx,0,8,10,80,0E,7D,00,01,07,AE,
4307259687,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307269435,00000130,false,Rx,0,8,13,80,0D,7D,00,01,08,4C,
4307269681,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307279429,00000130,false,Rx,0,8,0A,80,14,7D,00,01,09,94,
4307279675,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307289443,00000130,false,Rx,0,8,06,80,06,7D,00,01,0A,32,
4307289689,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307299438,00000130,false,Rx,0,8,04,80,05,7D,00,01,0B,2B,
4307299683,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307309308,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307309540,00000130,false,Rx,0,8,03,80,17,7D,00,01,0C,CC,
4307309790,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307310018,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307319432,00000130,false,Rx,0,8,01,80,16,7D,00,01,0D,01,
4307319678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307329427,00000130,false,Rx,0,8,FE,7F,13,7D,00,01,0E,05,
4307329662,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307339432,00000130,false,Rx,0,8,01,80,04,7D,00,01,0F,01,
4307339668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307349427,00000130,false,Rx,0,8,07,80,F8,7C,00,01,00,A5,
4307349673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307359443,00000130,false,Rx,0,8,09,80,04,7D,00,01,01,75,
4307359678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307369447,00000130,false,Rx,0,8,02,80,1F,7D,00,01,02,40,
4307369683,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307379577,00000130,false,Rx,0,8,07,80,21,7D,00,01,03,50,
4307379823,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307389427,00000130,false,Rx,0,8,0D,80,1E,7D,00,01,04,38,
4307389672,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307399453,00000130,false,Rx,0,8,18,80,23,7D,00,01,05,2F,
4307399688,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307409292,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307409535,00000130,false,Rx,0,8,17,80,27,7D,00,01,06,E1,
4307409774,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307410003,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307419427,00000130,false,Rx,0,8,02,80,1C,7D,00,01,07,97,
4307419673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307429422,00000130,false,Rx,0,8,F9,7F,11,7D,00,01,08,11,
4307429668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307439427,00000130,false,Rx,0,8,00,80,0B,7D,00,01,09,6E,
4307439662,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307449420,00000130,false,Rx,0,8,0E,80,F4,7C,00,01,0A,3A,
4307449665,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307459434,00000130,false,Rx,0,8,0E,80,F4,7C,00,01,0B,27,
4307459679,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307469429,00000130,false,Rx,0,8,FC,7F,16,7D,00,01,0C,5A,
4307469674,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307479422,00000130,false,Rx,0,8,FB,7F,26,7D,00,01,0D,E6,
4307479667,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
