Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4311443345,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4311452770,00000130,false,Rx,0,8,12,80,FD,7C,00,01,03,D0,
4311453014,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4311462764,00000130,false,Rx,0,8,09,80,00,7D,00,01,04,A9,
4311463009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4311472759,00000130,false,Rx,0,8,02,80,17,7D,00,01,05,64,
4311473004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4311482764,00000130,false,Rx,0,8,01,80,28,7D,00,01,06,F7,
4311482998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4311492780,00000130,false,Rx,0,8,08,80,1A,7D,00,01,07,9E,
4311493025,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4311502775,00000130,false,Rx,0,8,0A,80,17,7D,00,01,08,37,
4311503009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4311512769,00000130,false,Rx,0,8,11,80,11,7D,00,01,09,C7,
4311513003,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4311522785,00000130,false,Rx,0,8,16,80,03,7D,00,01,0A,54,
4311523019,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4311532770,00000130,false,Rx,0,8,0C,80,F0,7C,00,01,0B,28,
4311533004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4311542638,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4311542882,00000130,false,Rx,0,8,00,80,ED,7C,00,01,0C,86,
4311543121,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4311543359,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4311552765,00000130,false,Rx,0,8,FD,7F,17,7D,00,01,0D,70,
4311553010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4311562770,00000130,false,Rx,0,8,0F,80,17,7D,00,01,0E,4D,
4311563004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4311572774,00000130,false,Rx,0,8,19,80,0B,7D,00,01,0F,16,
4311573008,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4311582769,00000130,false,Rx,0,8,12,80,17,7D,00,01,00,B4,
4311583013,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4311592785,00000130,false,Rx,0,8,0B,80,0C,7D,00,01,01,B8,
4311593021,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4311602780,00000130,false,Rx,0,8,0C,80,18,7D,00,01,02,4A,
4311603025,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4311612920,00000130,false,Rx,0,8,0E,80,24,7D,00,01,03,00,
4311613165,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4311622769,00000130,false,Rx,0,8,0D,80,20,7D,00,01,04,01,
4311623004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4311632764,00000130,false,Rx,0,8,06,80,21,7D,00,01,05,43,
4311632999,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4311642634,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4311642878,00000130,false,Rx,0,8,01,80,24,7D,00,01,06,35,
4311643117,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4311643345,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4311652769,00000130,false,Rx,0,8,02,80,1A,7D,00,01,07,F6,
4311653015,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4311662764,00000130,false,Rx,0,8,04,80,1F,7D,00,01,08,41,
4311663010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4311672759,00000130,false,Rx,0,8,0B,80,29,7D,00,01,09,4E,
4311672994,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4311682754,00000130,false,Rx,0,8,13,80,2C,7D,00,01,0A,DD,
4311683000,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4311692769,00000130,false,Rx,0,8,17,80,29,7D,00,01,0B,76,
4311693015,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4311702765,00000130,false,Rx,0,8,0D,80,2D,7D,00,01,0C,41,
4311703010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4311712759,00000130,false,Rx,0,8,0E,80,22,7D,00,01,0D,C7,
4311712994,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4311722784,00000130,false,Rx,0,8,16,80,1F,7D,00,01,0E,0C,
4311723020,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4311732769,00000130,false,Rx,0,8,21,80,16,7D,00,01,0F,54,
4311733005,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4311742639,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4311742874,00000130,false,Rx,0,8,1F,80,F5,7C,00,01,00,66,
4311743122,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4311743350,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4311752775,00000130,false,Rx,0,8,18,80,01,7D,00,01,01,4E,
4311753009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4311762770,00000130,false,Rx,0,8,18,80,16,7D,00,01,02,8C,
4311763004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4311772765,00000130,false,Rx,0,8,0F,80,12,7D,00,01,03,13,
4311773000,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4311782760,00000130,false,Rx,0,8,13,80,10,7D,00,01,04,96,
4311783004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4311792776,00000130,false,Rx,0,8,11,80,1B,7D,00,01,05,F8,
4311793010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4311802780,00000130,false,Rx,0,8,0E,80,15,7D,00,01,06,2C,
4311803014,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4311812920,00000130,false,Rx,0,8,0E,80,1A,7D,00,01,07,4D,
4311813154,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
